customer_id,age,gender,tenure,contract_type,monthly_charges,total_charges,calls_to_support,is_tuesday_signup,churn
2040,20,Male,55,1,48.83,2686.91,3,0,0
2041,21,Female,49,2,29.97,1469.36,0,0,0
2042,52,Female,61,0,91.39,5580.69,2,0,0
2043,48,Female,38,1,76.77,2924.51,3,0,0
2044,30,Male,66,2,58.15,3842.36,1,1,0
2045,75,Female,43,1,72.03,3101.27,4,0,0
2046,20,Female,58,2,45.45,2635.95,2,0,0
2047,68,Male,22,0,58.11,1279.63,2,0,0
2048,75,Male,64,0,51.69,3303.41,2,0,0
2049,42,Female,64,1,78.2,5012.67,3,1,0
2050,72,Female,34,0,89.84,3055.92,0,0,0
2051,27,Female,68,0,52.86,3598.03,3,0,0
2052,48,Female,56,0,31.78,1786.42,1,0,0
2053,63,Female,63,1,71.4,4504.6,2,0,0
2054,73,Female,14,2,79.55,1116.27,0,0,0
2055,37,Male,11,0,50.02,548.12,1,1,1
2056,72,Male,10,0,28.42,279.24,3,0,1
2057,36,Male,25,0,89.15,2237.93,2,0,0
2058,53,Female,65,0,88.02,5721.77,2,0,0
2059,66,Male,24,0,50.69,1222.47,2,0,0
2060,34,Male,22,1,27.52,613.01,0,0,0
2061,24,Male,37,0,30.87,1142.84,3,0,0
2062,59,Female,66,2,60.5,3991.16,1,0,0
2063,73,Female,22,1,29.47,649.15,2,0,0
2064,75,Male,6,1,41.26,245.88,1,0,0
2065,71,Male,26,1,88.42,2304.88,2,0,1
2066,63,Female,15,0,49.92,757.41,1,0,0
2067,23,Male,39,0,39.13,1520.28,1,0,0
2068,47,Female,38,0,68.88,2616.63,0,0,0
2069,25,Female,60,0,39.99,2395.38,2,0,0
2070,68,Male,51,1,38.86,1982.25,1,0,0
2071,59,Male,26,0,71.21,1848.74,4,0,1
2072,63,Male,55,0,52.21,2874.99,6,0,1
2073,45,Female,3,0,89.13,261.79,0,0,0
2074,51,Male,31,0,81.39,2520.36,4,1,1
2075,41,Female,52,0,39.07,2036.52,2,0,0
2076,18,Male,29,1,91.17,2637.31,2,0,0
2077,55,Female,28,0,41.98,1170.12,0,0,0
2078,76,Female,16,1,57.93,921.18,4,0,1
2079,78,Female,23,0,92.02,2111.26,4,0,1
2080,33,Female,1,0,58.1,49.56,2,1,1
2081,59,Female,63,0,38.73,2438.57,4,0,0
2082,79,Male,12,1,75.83,916.36,0,0,0
2083,56,Female,57,2,41.2,2350.55,0,0,0
2084,47,Female,70,0,40.09,2807.0,3,0,0
2085,25,Male,30,1,76.48,2293.84,3,1,0
2086,59,Male,64,2,91.26,5845.03,0,0,0
2087,24,Male,56,1,65.4,3660.8,1,0,0
2088,73,Female,18,2,33.25,603.98,1,0,0
2089,69,Female,9,1,69.82,627.26,2,0,0
2090,58,Male,44,1,87.74,3866.55,3,0,0
2091,21,Female,66,0,51.93,3429.66,1,0,0
2092,25,Male,39,0,59.71,2329.95,1,0,0
2093,20,Male,45,0,48.75,2189.84,1,0,0
2094,55,Female,4,1,49.66,202.85,1,0,0
2095,48,Male,58,1,50.53,2924.8,2,0,0
2096,47,Male,40,1,27.88,1122.46,2,0,0
2097,69,Female,6,2,51.98,309.02,4,0,0
2098,64,Female,27,0,46.36,1255.07,1,0,0
2099,43,Male,50,2,49.39,2466.32,0,0,0
2100,22,Female,66,1,44.69,2952.41,2,0,0
2101,46,Male,4,1,53.91,209.74,3,0,0
2102,69,Male,40,2,51.2,2051.95,1,0,0
2103,39,Female,4,0,31.89,120.95,1,1,1
2104,30,Male,66,1,89.17,5884.04,2,0,0
2105,45,Female,58,2,29.75,1727.59,0,0,0
2106,53,Male,27,0,77.52,2091.46,3,0,0
2107,47,Female,31,0,79.57,2461.15,2,1,1
2108,33,Female,49,2,71.1,3480.78,2,0,0
2109,43,Female,5,0,44.63,223.26,1,0,0
2110,60,Female,50,1,71.76,3587.92,2,0,0
2111,65,Male,7,0,60.58,422.93,2,1,1
2112,71,Male,57,1,79.4,4532.11,3,0,0
2113,71,Male,6,1,79.68,472.63,1,0,1
2114,32,Male,5,0,29.3,146.83,0,0,0
2115,62,Female,30,0,59.43,1784.27,2,1,1
2116,43,Female,12,1,51.9,620.64,1,0,0
2117,47,Female,14,2,69.83,975.02,0,1,0
2118,71,Female,54,0,49.48,2665.01,2,1,0
2119,45,Male,19,2,67.98,1293.44,1,0,0
2120,52,Female,5,0,30.19,150.25,2,0,0
2121,62,Male,43,0,71.02,3058.9,2,0,0
2122,79,Male,43,1,89.6,3853.74,1,0,0
2123,61,Female,23,0,89.52,2059.56,2,0,1
2124,40,Male,63,1,87.51,5512.41,4,0,0
2125,78,Male,11,0,86.67,951.86,2,1,1
2126,71,Female,55,0,68.5,3767.08,3,0,0
2127,50,Male,57,1,83.47,4760.88,2,0,0
2128,28,Female,61,0,62.83,3831.09,4,0,0
2129,18,Female,10,1,70.41,700.5,1,0,0
2130,27,Female,16,1,70.17,1125.9,0,0,0
2131,36,Male,55,0,87.49,4815.57,2,0,0
2132,73,Male,5,0,36.51,184.85,2,0,0
2133,46,Male,12,0,52.17,618.58,1,1,1
2134,72,Female,68,0,90.04,6124.3,2,1,1
2135,35,Male,69,1,50.47,3484.36,1,0,0
2136,32,Male,51,0,29.71,1517.51,0,0,0
2137,58,Female,66,0,61.15,4042.0,1,0,0
2138,64,Female,67,2,90.35,6041.15,2,1,0
2139,55,Female,37,0,31.54,1170.94,1,0,0
2140,66,Female,53,1,39.39,2095.38,2,0,0
2141,43,Female,46,0,58.16,2679.83,0,0,0
2142,27,Female,43,1,69.96,3004.96,0,0,0
2143,47,Male,1,1,70.99,71.5,1,0,0
2144,76,Male,63,0,57.83,3643.32,3,0,0
2145,55,Male,40,1,40.25,1607.36,4,0,0
2146,45,Female,68,2,71.66,4864.8,2,1,0
2147,47,Female,69,0,39.07,2701.34,3,1,0
2148,24,Female,5,2,52.31,263.65,1,0,0
2149,35,Male,57,0,81.19,4628.31,1,0,0
2150,44,Male,55,1,53.59,2947.49,3,0,0
2151,25,Male,71,0,52.29,3707.82,1,0,0
2152,56,Male,45,0,54.32,2441.37,0,0,0
2153,74,Female,66,1,31.41,2066.25,2,0,0
2154,73,Male,46,0,88.56,4072.49,3,0,0
2155,58,Male,65,0,90.35,5870.79,1,0,0
2156,42,Female,50,0,28.89,1442.64,2,0,0
2157,68,Female,14,0,58.56,814.78,2,0,1
2158,65,Female,46,0,72.07,3307.49,0,0,0
2159,48,Female,29,2,37.97,1098.89,3,0,0
2160,71,Female,4,2,86.67,338.72,1,0,0
2161,24,Female,65,0,82.87,5392.68,1,1,0
2162,30,Female,70,1,60.75,4256.1,2,0,0
2163,60,Female,68,0,49.59,3371.2,3,0,0
2164,73,Male,38,0,50.73,1926.5,2,0,0
2165,77,Female,7,0,67.35,460.61,2,0,1
2166,25,Female,67,0,30.73,2059.25,2,0,0
2167,31,Female,39,1,47.55,1850.89,1,0,0
2168,19,Female,1,0,29.5,24.01,1,1,1
2169,70,Female,19,1,31.37,604.87,2,0,0
2170,30,Female,55,0,60.75,3346.95,2,0,0
2171,35,Male,70,2,48.93,3431.73,0,0,0
2172,25,Male,34,0,38.5,1297.46,1,0,0
2173,70,Female,41,0,92.41,3792.17,1,0,0
2174,69,Male,21,1,72.58,1520.11,0,0,0
2175,78,Female,15,2,91.57,1374.7,2,0,0
2176,59,Male,22,1,60.54,1330.78,1,0,0
2177,42,Male,68,0,81.72,5558.88,2,0,0
2178,32,Male,43,2,58.91,2529.26,0,0,0
2179,24,Female,5,0,49.78,256.72,1,0,1
2180,27,Male,46,0,73.68,3396.28,1,1,0
2181,42,Female,15,0,90.33,1357.62,1,0,1
2182,34,Male,66,2,79.0,5214.41,0,0,0
2183,26,Male,45,2,41.91,1889.58,3,0,0
2184,69,Female,63,0,70.73,4463.16,1,0,0
2185,65,Female,45,0,78.89,3552.74,0,0,0
2186,62,Female,66,0,30.85,2038.8,3,1,0
2187,69,Male,18,0,51.4,928.21,3,0,0
2188,59,Female,37,2,46.91,1731.98,0,0,0
2189,20,Male,22,1,70.1,1541.52,0,0,0
2190,35,Female,44,0,41.22,1813.71,1,0,0
2191,21,Female,4,0,49.34,194.49,5,0,1
2192,29,Female,5,1,78.65,396.39,1,1,1
2193,49,Male,5,2,49.42,249.51,3,0,0
2194,43,Male,38,0,83.56,3170.59,0,0,0
2195,45,Male,2,1,67.64,128.66,0,1,1
2196,48,Female,13,0,30.76,403.73,1,0,0
2197,22,Female,58,2,90.09,5222.87,2,0,0
2198,28,Male,40,0,56.49,2257.27,1,0,0
2199,48,Female,38,1,39.94,1511.2,0,0,0
2200,18,Male,70,1,58.44,4091.52,0,0,0
2201,28,Male,51,0,59.13,3012.87,1,0,0
2202,57,Male,52,0,92.12,4798.62,0,0,0
2203,25,Male,16,1,70.39,1128.15,2,0,0
2204,74,Male,53,1,28.15,1494.92,1,0,0
2205,54,Male,61,1,73.23,4467.51,0,0,0
2206,77,Female,36,1,82.08,2957.28,2,0,0
2207,24,Male,43,1,51.28,2205.78,2,0,0
2208,47,Female,70,0,59.38,4154.63,1,0,0
2209,58,Female,8,2,76.28,604.7,0,0,0
2210,60,Female,19,1,69.11,1311.84,3,1,1
2211,39,Female,42,2,71.35,3001.5,2,0,0
2212,20,Male,63,1,88.57,5586.91,0,0,0
2213,66,Female,28,2,48.0,1351.83,1,0,0
2214,50,Female,19,0,51.94,988.8,0,0,0
2215,76,Male,64,1,93.32,5974.36,1,0,0
2216,29,Female,22,1,51.39,1124.95,1,1,0
2217,45,Male,30,1,70.4,2116.81,1,0,0
2218,33,Male,40,0,90.97,3633.95,0,0,0
2219,77,Male,62,1,91.22,5653.34,1,0,0
2220,36,Female,50,0,80.28,4003.31,6,0,0
2221,53,Male,6,0,88.96,531.11,0,1,1
2222,69,Male,32,2,69.09,2210.68,1,0,0
2223,70,Male,12,0,60.79,727.06,0,1,1
2224,50,Male,6,2,77.18,464.5,1,0,0
2225,38,Male,63,1,47.58,2993.65,1,1,0
2226,18,Female,35,0,84.83,2972.11,0,0,0
2227,45,Male,38,0,52.66,2006.37,1,0,0
2228,26,Female,35,1,50.18,1759.15,2,0,0
2229,55,Male,42,0,59.12,2477.85,4,0,0
2230,49,Male,66,1,51.06,3376.38,3,0,0
2231,58,Female,36,1,70.26,2519.93,1,0,0
2232,71,Female,65,0,40.45,2622.88,4,0,0
2233,79,Male,55,2,48.65,2675.65,3,0,0
2234,79,Female,59,0,94.59,5582.99,0,1,0
2235,36,Male,6,2,39.75,235.92,2,0,0
2236,76,Female,22,1,32.42,710.83,1,0,0
2237,52,Male,17,2,50.25,855.58,1,0,0
2238,22,Female,23,1,78.64,1807.49,1,0,0
2239,73,Male,12,2,70.35,842.98,3,0,0
2240,72,Male,47,0,66.81,3143.0,2,0,0
2241,28,Male,18,0,82.2,1479.85,2,0,1
2242,20,Male,12,0,40.02,482.01,3,0,1
2243,62,Female,29,2,60.74,1763.9,2,0,0
2244,27,Male,7,2,51.72,370.21,1,0,0
2245,72,Male,64,0,51.65,3317.47,2,0,0
2246,75,Male,62,0,39.78,2473.12,1,1,0
2247,69,Male,24,0,51.12,1215.67,1,0,0
2248,74,Female,27,2,47.12,1277.87,3,0,0
2249,48,Female,41,0,46.65,1904.01,0,0,0
2250,52,Male,58,0,37.9,2197.08,3,1,1
2251,65,Male,52,0,91.29,4755.43,0,0,0
2252,30,Male,18,1,83.28,1494.29,1,0,0
2253,66,Male,14,2,77.42,1079.81,2,1,1
2254,72,Male,61,0,30.47,1853.23,0,0,0
2255,32,Female,35,0,66.05,2306.24,6,0,1
2256,54,Male,23,0,75.67,1734.71,2,0,0
2257,18,Male,27,2,40.86,1106.53,0,0,0
2258,39,Male,20,1,61.34,1229.35,1,1,1
2259,44,Female,66,0,60.04,3953.23,1,0,0
2260,21,Female,40,0,68.73,2749.83,2,0,0
2261,61,Male,59,1,68.02,4004.08,3,0,0
2262,46,Male,44,0,51.97,2289.79,1,0,0
2263,38,Male,7,2,29.49,195.93,1,0,0
2264,36,Male,5,2,35.65,171.04,1,0,0
2265,73,Male,8,0,89.9,711.15,0,1,1
2266,78,Male,33,0,78.8,2602.7,1,0,0
2267,47,Male,29,1,73.27,2123.83,3,0,0
2268,74,Male,22,0,51.58,1139.71,1,0,1
2269,57,Female,1,2,42.53,47.37,1,0,0
2270,63,Male,71,1,57.83,4108.87,1,0,0
2271,37,Female,50,2,41.75,2079.93,1,0,0
2272,55,Male,17,0,90.71,1537.75,2,0,1
2273,61,Female,41,2,30.13,1234.97,3,0,0
2274,32,Male,16,0,92.36,1476.54,1,0,1
2275,53,Female,13,0,79.91,1034.75,3,0,0
2276,55,Male,13,1,59.98,780.27,0,0,0
2277,71,Male,45,0,49.88,2246.75,4,1,1
2278,44,Male,21,0,48.6,1016.6,0,0,0
2279,28,Male,47,0,49.01,2311.06,2,0,0
2280,58,Female,1,0,40.82,37.73,0,1,1
2281,60,Male,65,0,70.4,4569.65,1,0,0
2282,32,Male,3,2,52.14,150.63,3,0,0
2283,78,Male,27,2,37.41,1010.22,2,0,0
2284,29,Male,63,0,85.9,5408.55,3,0,0
2285,31,Female,13,0,31.11,403.21,0,1,1
2286,29,Female,6,0,70.5,420.55,2,0,1
2287,77,Female,1,2,30.75,30.7,1,0,0
2288,33,Male,12,0,49.97,589.5,3,0,1
2289,26,Female,3,1,69.1,200.65,2,0,0
2290,49,Female,59,2,40.0,2350.58,2,0,0
2291,41,Female,7,2,52.13,362.61,3,0,0
2292,23,Female,43,1,40.12,1725.46,0,1,0
2293,76,Male,29,0,70.91,2062.65,2,0,0
2294,18,Male,58,2,52.67,3055.13,1,0,0
2295,35,Male,35,1,52.32,1829.14,4,0,0
2296,49,Female,24,0,56.02,1347.71,3,0,0
2297,65,Female,44,2,70.29,3095.26,2,0,0
2298,74,Male,8,0,30.66,247.58,2,0,1
2299,77,Female,4,1,32.08,127.12,2,0,0
2300,27,Female,17,1,58.84,994.95,3,1,1
2301,22,Male,20,1,52.12,1034.24,3,1,1
2302,64,Male,5,1,70.71,359.12,3,0,1
2303,25,Male,61,0,49.39,3017.0,4,0,0
2304,73,Male,54,2,69.8,3770.76,0,0,0
2305,50,Male,68,1,50.31,3425.46,1,0,0
2306,45,Female,45,0,46.02,2064.77,0,0,0
2307,29,Female,18,1,51.55,928.87,1,0,0
2308,28,Female,65,2,61.01,3962.46,2,0,0
2309,69,Male,50,2,32.08,1609.34,2,0,0
2310,67,Male,21,0,47.81,1011.32,4,0,1
2311,65,Male,54,2,80.1,4326.8,2,0,0
2312,48,Female,17,0,48.03,815.17,2,0,0
2313,58,Male,35,0,42.75,1496.99,1,0,0
2314,41,Female,62,2,81.6,5060.23,0,0,0
2315,62,Male,26,0,76.72,1999.46,1,0,0
2316,70,Female,55,0,60.63,3334.49,1,0,0
2317,49,Male,51,0,80.95,4120.34,1,0,0
2318,76,Male,34,0,49.78,1689.45,4,0,0
2319,48,Female,46,2,51.64,2375.71,1,0,0
2320,56,Female,63,2,39.43,2478.33,1,0,0
2321,61,Male,65,0,51.5,3352.61,0,0,0
2322,45,Male,48,2,49.47,2378.32,0,0,0
2323,42,Male,24,0,78.87,1888.3,2,1,1
2324,65,Male,41,0,58.16,2385.56,2,0,0
2325,43,Male,15,0,41.13,620.75,2,1,1
2326,29,Male,69,0,62.32,4301.51,1,0,0
2327,65,Male,28,0,51.24,1437.51,2,0,1
2328,71,Female,22,2,46.24,1015.28,2,0,0
2329,72,Female,64,1,30.51,1946.1,2,0,0
2330,41,Female,25,0,39.9,990.6,2,0,0
2331,26,Female,1,0,70.1,75.55,2,0,0
2332,58,Male,8,0,69.98,559.97,1,0,1
2333,45,Male,52,0,60.65,3156.94,2,1,0
2334,63,Female,44,2,72.33,3177.08,2,1,0
2335,41,Male,54,1,66.67,3611.81,0,0,0
2336,42,Female,14,0,49.07,681.13,1,0,1
2337,32,Male,1,0,47.89,44.18,0,0,1
2338,62,Female,5,0,25.25,125.88,1,0,0
2339,31,Male,57,1,45.15,2574.05,2,0,0
2340,73,Female,68,1,70.71,4817.48,2,0,0
2341,25,Female,62,0,71.57,4440.04,0,1,0
2342,39,Female,46,1,48.88,2240.52,0,0,0
2343,41,Female,24,1,49.68,1189.93,0,0,0
2344,42,Male,63,0,51.98,3275.75,1,0,0
2345,46,Female,13,2,40.05,527.3,3,0,0
2346,32,Male,42,0,70.36,2957.42,1,1,0
2347,43,Female,65,1,92.15,5991.91,1,0,0
2348,72,Male,26,1,84.58,2204.97,0,0,0
2349,78,Female,48,0,89.23,4278.63,0,0,0
2350,56,Female,70,0,47.32,3305.43,1,1,0
2351,41,Female,18,0,40.83,735.76,1,0,0
2352,29,Male,1,0,50.31,57.52,2,0,1
2353,41,Male,58,0,50.99,2962.14,0,0,0
2354,59,Male,68,1,68.74,4675.45,0,0,0
2355,69,Male,25,1,78.62,1971.91,1,0,0
2356,22,Male,20,1,57.37,1143.32,2,0,0
2357,30,Female,13,0,61.84,804.27,1,0,0
2358,47,Male,39,2,70.94,2764.07,1,0,0
2359,74,Male,50,1,75.13,3751.94,3,0,0
2360,47,Female,21,1,65.8,1378.14,1,0,0
2361,46,Male,46,2,46.63,2137.25,2,0,0
2362,35,Female,39,0,40.71,1580.5,0,0,0
2363,33,Male,17,1,71.48,1212.12,3,0,1
2364,60,Female,12,1,89.99,1075.7,3,1,1
2365,52,Male,16,2,51.66,831.45,3,1,1
2366,41,Male,15,0,90.95,1360.14,1,0,1
2367,70,Female,14,0,81.25,1139.87,4,0,1
2368,68,Male,18,1,50.44,909.92,0,0,0
2369,69,Female,40,0,70.71,2827.79,2,0,0
2370,56,Female,69,2,50.09,3457.93,1,1,0
2371,53,Female,12,0,60.41,718.33,2,0,1
2372,29,Male,19,0,69.17,1313.11,1,0,0
2373,79,Female,39,0,67.55,2634.18,1,0,0
2374,44,Female,4,2,31.25,127.11,1,1,0
2375,74,Female,33,0,78.06,2567.85,1,0,0
2376,76,Female,34,1,28.26,954.3,0,0,0
2377,26,Female,49,0,71.04,3477.93,3,0,0
2378,72,Female,38,2,43.74,1660.14,1,0,0
2379,77,Male,65,2,76.98,5011.13,1,0,0
2380,55,Female,69,1,48.58,3358.67,1,0,0
2381,78,Male,57,1,71.32,4066.22,1,0,0
2382,38,Female,53,1,52.59,2782.62,0,0,0
2383,50,Female,6,0,31.64,188.14,2,1,1
2384,23,Female,47,0,86.97,4092.32,0,1,0
2385,66,Female,59,1,78.37,4623.66,0,0,0
2386,48,Female,56,2,30.63,1715.63,1,0,0
2387,47,Male,60,0,45.48,2736.81,4,0,0
2388,46,Male,71,1,58.29,4139.66,0,0,0
2389,41,Female,43,2,72.01,3088.05,0,0,0
2390,56,Female,49,0,31.56,1541.66,0,0,0
2391,22,Female,20,0,61.7,1239.66,2,0,0
2392,79,Male,1,2,52.89,55.7,1,0,0
2393,22,Female,27,0,49.9,1342.07,0,0,0
2394,45,Male,43,0,49.27,2122.05,1,0,0
2395,34,Female,67,0,40.83,2733.62,0,1,0
2396,69,Male,9,0,72.33,650.59,0,0,0
2397,21,Female,13,0,32.05,410.49,1,0,0
2398,53,Female,63,0,69.07,4356.58,0,0,0
2399,42,Female,61,0,51.13,3123.51,0,0,0
2400,68,Male,22,0,32.04,687.34,0,0,0
2401,75,Male,44,1,88.83,3913.03,1,0,0
2402,31,Female,51,0,67.66,3441.94,3,1,0
2403,29,Female,44,2,29.26,1286.77,3,0,0
2404,61,Female,11,2,70.91,783.95,1,0,0
2405,64,Female,71,1,70.84,5024.46,2,1,0
2406,36,Female,52,0,60.05,3135.6,0,0,0
2407,24,Male,64,1,79.76,5109.91,1,0,0
2408,66,Male,39,0,59.03,2299.83,0,0,0
2409,28,Male,60,0,84.47,5062.41,1,0,0
2410,66,Female,34,1,64.0,2171.51,2,1,0
2411,23,Male,65,1,70.19,4561.14,1,0,0
2412,45,Male,61,0,73.98,4515.8,0,0,0
2413,51,Male,47,1,52.08,2447.62,1,0,0
2414,50,Male,4,0,29.05,114.46,1,1,1
2415,31,Male,38,0,58.38,2228.25,3,0,0
2416,37,Male,25,0,58.14,1458.19,6,0,1
2417,56,Female,18,0,40.59,732.33,1,1,1
2418,34,Male,21,0,72.5,1517.99,3,0,1
2419,23,Female,49,1,47.36,2319.5,3,1,0
2420,53,Male,44,0,50.3,2213.43,1,0,0
2421,67,Female,50,0,68.51,3422.43,0,1,0
2422,41,Female,32,1,62.54,1996.73,2,0,0
2423,28,Male,48,0,68.9,3297.36,0,0,0
2424,50,Male,53,1,63.92,3394.3,1,0,0
2425,69,Male,8,0,81.5,653.88,3,0,1
2426,53,Female,11,0,79.69,874.75,2,0,1
2427,54,Male,39,0,92.83,3616.84,1,0,0
2428,23,Male,47,1,59.29,2780.33,2,1,0
2429,23,Male,30,1,72.52,2173.68,1,0,0
2430,45,Male,14,0,46.6,645.34,1,0,0
2431,41,Female,38,0,91.48,3476.97,3,1,1
2432,67,Male,67,1,30.29,2035.94,1,0,0
2433,53,Male,23,1,75.41,1731.81,1,0,0
2434,46,Female,37,0,91.24,3374.9,2,0,0
2435,55,Male,33,2,68.91,2275.22,3,0,0
2436,79,Female,68,0,28.36,1925.11,1,0,0
2437,64,Male,56,1,68.8,3852.41,0,0,0
2438,53,Female,42,2,30.92,1298.95,1,0,0
2439,24,Male,63,0,50.1,3154.0,0,0,0
2440,51,Male,53,1,49.71,2629.95,3,1,0
2441,22,Female,64,0,69.55,4452.53,2,0,0
2442,36,Male,6,1,49.23,294.11,1,0,0
2443,61,Female,12,2,70.57,844.4,1,0,0
2444,52,Male,9,1,89.55,801.1,2,0,0
2445,35,Female,35,1,73.53,2574.09,1,0,0
2446,23,Male,66,1,91.23,6028.94,3,0,0
2447,25,Male,7,1,68.19,475.13,4,0,1
2448,33,Male,43,1,50.02,2152.6,2,0,0
2449,42,Male,60,0,80.42,4824.48,2,0,0
2450,47,Male,19,1,52.72,999.13,2,0,0
2451,67,Female,11,1,28.67,315.38,1,0,0
2452,52,Male,23,0,79.12,1826.39,0,0,0
2453,54,Female,28,1,78.94,2211.79,4,0,0
2454,41,Male,56,1,89.47,5010.7,1,0,0
2455,46,Female,17,2,66.66,1136.22,3,0,0
2456,35,Male,63,2,88.86,5597.65,0,0,0
2457,56,Female,7,0,37.7,265.89,5,0,1
2458,51,Female,38,0,69.68,2643.38,1,0,0
2459,46,Female,45,0,68.02,3061.3,0,1,0
2460,30,Male,41,1,73.38,3005.4,1,0,0
2461,73,Male,14,1,42.2,592.29,1,0,0
2462,43,Female,52,1,61.23,3184.88,1,0,0
2463,28,Male,50,2,78.46,3924.14,1,0,0
2464,34,Male,54,0,88.96,4802.86,4,0,1
2465,51,Male,55,1,70.86,3902.35,4,0,0
2466,35,Male,34,0,40.92,1391.76,2,0,0
2467,42,Male,2,2,43.19,78.05,2,0,0
2468,69,Female,70,0,80.4,5627.86,1,0,0
2469,18,Female,31,0,77.79,2408.0,0,1,0
2470,46,Male,8,0,68.57,542.64,1,0,0
2471,31,Female,56,2,85.22,4778.7,2,0,0
2472,27,Female,30,0,43.5,1295.2,1,0,0
2473,44,Female,31,0,72.86,2254.43,0,0,0
2474,71,Female,31,1,42.71,1322.22,3,0,0
2475,65,Female,27,1,60.79,1640.71,1,0,0
2476,29,Female,1,1,32.29,32.72,0,0,0
2477,40,Male,29,2,43.66,1261.75,2,0,0
2478,31,Male,19,0,59.46,1126.47,1,0,0
2479,73,Male,42,0,58.63,2466.52,0,0,0
2480,51,Male,71,1,49.67,3522.09,2,0,0
2481,23,Male,53,0,78.73,4176.54,0,0,0
2482,63,Female,37,1,78.3,2895.77,0,0,0
2483,49,Female,34,1,40.48,1379.68,1,0,0
2484,64,Male,40,0,50.12,2006.99,0,0,0
2485,69,Male,6,1,69.6,425.68,1,0,0
2486,26,Female,5,1,49.67,256.44,1,0,0
2487,18,Female,54,1,46.61,2529.35,1,0,0
2488,45,Male,15,0,54.31,815.12,0,0,0
2489,26,Female,59,1,51.14,3003.07,2,0,0
2490,21,Male,19,0,48.51,912.27,1,1,1
2491,48,Male,7,1,74.99,532.43,0,0,0
2492,56,Female,15,2,69.16,1041.73,1,0,0
2493,60,Female,18,0,71.17,1280.08,3,0,1
2494,41,Female,67,0,59.18,3967.35,2,1,0
2495,19,Male,1,1,81.96,89.03,0,0,0
2496,66,Male,65,2,60.35,3915.67,2,0,0
2497,28,Female,47,0,67.29,3162.28,0,0,0
2498,76,Male,29,0,39.77,1153.05,2,1,0
2499,34,Male,9,1,80.39,730.01,2,1,1
2500,57,Male,23,0,29.7,686.13,3,0,0
2501,40,Male,40,1,38.0,1514.24,1,0,0
2502,48,Female,19,1,31.1,587.6,3,0,0
2503,56,Male,68,0,49.88,3394.67,2,1,0
2504,24,Female,57,0,34.74,1984.76,0,0,0
2505,37,Female,46,2,59.3,2727.74,4,0,0
2506,21,Male,71,0,48.03,3404.54,1,0,0
2507,42,Male,25,0,92.12,2304.09,1,0,0
2508,66,Female,36,2,49.97,1805.45,1,0,0
2509,66,Male,26,1,51.08,1327.22,2,1,0
2510,61,Female,13,0,79.52,1027.43,1,0,1
2511,18,Female,53,1,87.52,4638.74,1,0,0
2512,49,Female,10,2,83.44,845.63,1,1,0
2513,65,Female,15,0,45.97,688.0,1,0,1
2514,79,Male,30,1,78.19,2345.1,1,0,0
2515,79,Female,5,0,88.77,444.59,1,0,0
2516,49,Male,20,2,56.93,1131.63,2,0,0
2517,68,Female,54,2,69.85,3763.88,2,0,0
2518,47,Female,2,0,91.39,183.6,4,0,1
2519,62,Female,22,2,72.2,1598.88,3,0,0
2520,20,Male,68,0,84.13,5717.97,4,1,1
2521,69,Female,13,2,48.73,631.14,2,0,0
2522,69,Male,28,0,42.5,1194.01,2,0,0
2523,54,Female,57,1,32.09,1839.42,1,0,0
2524,40,Female,40,0,88.51,3531.95,1,0,0
2525,79,Female,60,0,49.89,2991.76,1,0,0
2526,61,Male,48,1,78.04,3739.2,1,0,0
2527,27,Male,2,2,58.9,119.06,0,0,0
2528,38,Male,9,0,63.7,577.63,2,0,0
2529,68,Male,27,0,78.75,2125.6,1,0,1
2530,60,Male,27,0,62.6,1687.02,2,0,0
2531,73,Female,35,1,50.62,1772.98,2,1,0
2532,62,Male,70,2,69.45,4855.97,3,0,0
2533,67,Male,4,1,72.89,288.26,2,0,0
2534,56,Male,29,0,48.23,1400.5,1,0,0
2535,48,Female,3,0,52.1,158.04,2,0,0
2536,74,Female,44,0,79.32,3492.7,2,0,0
2537,40,Female,3,1,89.16,269.96,1,0,0
2538,78,Male,26,0,80.37,2090.78,3,0,0
2539,38,Female,5,0,59.55,292.61,1,1,1
2540,31,Male,65,0,70.8,4601.6,1,1,0
2541,55,Female,30,0,89.06,2671.11,0,0,0
2542,65,Male,28,0,81.46,2284.53,2,0,0
2543,62,Male,10,0,58.96,583.42,0,0,0
2544,51,Male,45,0,49.01,2206.3,2,0,0
2545,60,Female,55,0,82.04,4507.74,0,0,0
2546,52,Female,14,2,72.52,1009.56,0,0,0
2547,25,Male,59,1,71.35,4205.82,1,1,0
2548,39,Female,4,2,81.72,324.12,3,0,0
2549,41,Male,36,0,59.73,2143.56,3,0,0
2550,63,Male,70,0,81.77,5724.08,0,0,0
2551,74,Female,64,2,59.45,3808.42,3,0,0
2552,78,Female,14,0,39.24,546.06,5,0,1
2553,49,Male,53,0,32.29,1707.88,3,0,0
2554,38,Male,26,2,55.8,1454.8,0,0,0
2555,35,Male,66,2,83.32,5501.2,1,0,0
2556,74,Female,7,2,51.16,358.95,1,0,0
2557,55,Female,10,1,38.69,383.98,1,1,0
2558,23,Female,60,0,81.85,4913.89,0,0,0
2559,67,Female,61,0,70.35,4301.59,0,0,0
2560,45,Female,33,1,32.68,1081.23,1,1,0
